character,round,image_number,frame_id,pose_index,action,output_file,source_sha256,crop_source,crop_x,crop_y,crop_w,crop_h,output_sha256,source_replaced,manual_applied
蘸醬胡渣狗,ROUND_2,7,75,5,後續較高位置 Rush 軌跡,蘸醬胡渣狗/ROUND_2/35_後續較高位置_Rush_軌跡/75.webp,849d80ecd707d51e1d69988ab21418c8ab89ee34cec55ff669a3023553d7ce22,manual,259,256,255,246,d45fd19c207f92ea541a7ef4f3872e5e03f0563ebc9ec2c23a6c56166742a362,False,True
蘸醬胡渣狗,ROUND_2,7,76,6,Pass 3 空中／弧形軌跡,蘸醬胡渣狗/ROUND_2/36_Pass_3_空中_弧形軌跡/76.webp,849d80ecd707d51e1d69988ab21418c8ab89ee34cec55ff669a3023553d7ce22,detected_or_manifest,512,256,256,256,8f0e18f86453beeed87d4b3c40c91f8c62c6cc41acb446c83d24dccc4bf57286,False,False
蘸醬胡渣狗,ROUND_2,7,77,7,Pass 4 最密集 Rush 軌跡,蘸醬胡渣狗/ROUND_2/37_Pass_4_最密集_Rush_軌跡/77.webp,849d80ecd707d51e1d69988ab21418c8ab89ee34cec55ff669a3023553d7ce22,manual,0,492,295,263,3acd09619227a34466aca5162182ec58fac9102522c4f016d71d346662c966bd,False,True
蘸醬胡渣狗,ROUND_2,7,78,8,Blink Exit Residue,蘸醬胡渣狗/ROUND_2/38_Blink_Exit_Residue/78.webp,849d80ecd707d51e1d69988ab21418c8ab89ee34cec55ff669a3023553d7ce22,detected_or_manifest,256,512,256,256,aacb90b1dbe313f43c14cb3cc4b4eb5b4b303566f8d012e4177a965f0e800eb1,False,False
蘸醬胡渣狗,ROUND_2,7,79,9,四段衝刺後殘留醬汁視覺,蘸醬胡渣狗/ROUND_2/39_四段衝刺後殘留醬汁視覺/79.webp,849d80ecd707d51e1d69988ab21418c8ab89ee34cec55ff669a3023553d7ce22,manual,485,492,277,258,4f0f6b1c54ffa1c951db98a4e8fa3b7af7ee3f419acf64c440324b97c201b6e6,False,True
蘸醬胡渣狗,ROUND_2,8,81,1,普通爆炸核心,蘸醬胡渣狗/ROUND_2/40_普通爆炸核心/81.webp,6dcd4d42814f7cb963f83d0530194f7416760937702df43af6ebd9f8c7f5ca6a,manual,1,0,253,234,9f8757f216f9dc445f1c0f0327a47344b8c7ac13a011bd951957f5724c6ba013,False,True
蘸醬胡渣狗,ROUND_2,8,82,2,普通外圈醬汁飛濺,蘸醬胡渣狗/ROUND_2/41_普通外圈醬汁飛濺/82.webp,6dcd4d42814f7cb963f83d0530194f7416760937702df43af6ebd9f8c7f5ca6a,manual,269,6,245,226,21f8208037878856027290331341d3da769d57014df1c499e1eecde408088b52,False,True
蘸醬胡渣狗,ROUND_2,8,83,3,普通爆炸消散,蘸醬胡渣狗/ROUND_2/42_普通爆炸消散/83.webp,6dcd4d42814f7cb963f83d0530194f7416760937702df43af6ebd9f8c7f5ca6a,manual,523,33,234,197,76e6e681da22b24c0f41dfff90d0ba27ebb115f5d8a2a7e2d33832a952b5a198,False,True
蘸醬胡渣狗,ROUND_2,8,84,4,Cashout 強化爆炸核心,蘸醬胡渣狗/ROUND_2/43_Cashout_強化爆炸核心/84.webp,6dcd4d42814f7cb963f83d0530194f7416760937702df43af6ebd9f8c7f5ca6a,manual,0,239,247,258,2f12e5df9bf83da2bbf58a5c3cf985b3248f339959d297a81f74370a91e55c49,False,True
蘸醬胡渣狗,ROUND_2,8,85,5,大型放射狀醬汁爆發,蘸醬胡渣狗/ROUND_2/44_大型放射狀醬汁爆發/85.webp,6dcd4d42814f7cb963f83d0530194f7416760937702df43af6ebd9f8c7f5ca6a,manual,250,229,269,280,8d0e298781541e78c7586b319bef0457841f063929fb6b60a2ce55acee50488a,False,True
蘸醬胡渣狗,ROUND_2,8,86,6,強化 Knockdown 衝擊,蘸醬胡渣狗/ROUND_2/45_強化_Knockdown_衝擊/86.webp,6dcd4d42814f7cb963f83d0530194f7416760937702df43af6ebd9f8c7f5ca6a,manual,516,238,252,261,804b3c2d50d2379e0057e1b6dbf1236f47c0c3a8ac9dd0705f9c1861067c24c0,False,True
蘸醬胡渣狗,ROUND_2,8,87,7,Sticky Consumption Implosion,蘸醬胡渣狗/ROUND_2/46_Sticky_Consumption_Implosion/87.webp,6dcd4d42814f7cb963f83d0530194f7416760937702df43af6ebd9f8c7f5ca6a,manual,0,495,236,250,f89d430e123d6c012c771035a6b129fa876b58108edf717445c33475bb3d3bd3,False,True
蘸醬胡渣狗,ROUND_2,8,88,8,Cashout Detonation Transition,蘸醬胡渣狗/ROUND_2/47_Cashout_Detonation_Transition/88.webp,6dcd4d42814f7cb963f83d0530194f7416760937702df43af6ebd9f8c7f5ca6a,manual,265,513,227,213,1c2bcbd3956b2abae482027f16e807245a824763ab495a9650112864e68e0c8d,False,True
蘸醬胡渣狗,ROUND_2,8,89,9,最終 Sauce Disaster Residue,蘸醬胡渣狗/ROUND_2/48_最終_Sauce_Disaster_Residue/89.webp,6dcd4d42814f7cb963f83d0530194f7416760937702df43af6ebd9f8c7f5ca6a,manual,493,506,274,255,3f4ac3470ba1b41ddb453ee0ff0f928748c558b584d8d870c2774a6e450490bf,False,True
驚嚇小貓,ROUND_1,1,11,1,Panic Idle／緊張待機,驚嚇小貓/ROUND_1/01_Panic_Idle_緊張待機/11.webp,c9be24a813566a2397224adc9c5ae157c7e8722c8e3e00a62ac59a9f5ad74d12,detected_or_manifest,0,13,270,229,c420420a35670f1f6101b538e80abbbc80a60bec5cb81edd1cfef15e4eb2d02b,False,False
驚嚇小貓,ROUND_1,1,12,2,Panic Idle／緊張待機,驚嚇小貓/ROUND_1/01_Panic_Idle_緊張待機/12.webp,c9be24a813566a2397224adc9c5ae157c7e8722c8e3e00a62ac59a9f5ad74d12,manual,274,8,248,240,41059085c67e6d0a4a8890f155308c5698abe4b1f2ddc05263030a4e980d2770,False,True
驚嚇小貓,ROUND_1,1,13,3,Panic Idle／緊張待機,驚嚇小貓/ROUND_1/01_Panic_Idle_緊張待機/13.webp,c9be24a813566a2397224adc9c5ae157c7e8722c8e3e00a62ac59a9f5ad74d12,detected_or_manifest,534,0,234,258,be6fa2ac3c41ee390d472809ceb7ec1c5dfc9cc350aaed6903b473ecf1b7cf02,False,False
驚嚇小貓,ROUND_1,1,14,4,Panic Idle／緊張待機,驚嚇小貓/ROUND_1/01_Panic_Idle_緊張待機/14.webp,c9be24a813566a2397224adc9c5ae157c7e8722c8e3e00a62ac59a9f5ad74d12,manual,21,249,230,255,721ab9fe7befd22611df39c41e85618a2024a8a051012989a936176273f76bba,False,True
驚嚇小貓,ROUND_1,1,15,5,Panic Idle／緊張待機,驚嚇小貓/ROUND_1/01_Panic_Idle_緊張待機/15.webp,c9be24a813566a2397224adc9c5ae157c7e8722c8e3e00a62ac59a9f5ad74d12,detected_or_manifest,256,256,256,256,99afbc9dbf7b75be751d16d6ee35a05149cc7352815191e84a27523818ba3deb,False,False
驚嚇小貓,ROUND_1,1,16,6,Panic Idle／緊張待機,驚嚇小貓/ROUND_1/01_Panic_Idle_緊張待機/16.webp,c9be24a813566a2397224adc9c5ae157c7e8722c8e3e00a62ac59a9f5ad74d12,detected_or_manifest,512,256,256,256,94deda22930b2ffb8e309c22283707369b08f9ea5f7fc7ed1826d408327af5c4,False,False
驚嚇小貓,ROUND_1,2,21,1,前走,驚嚇小貓/ROUND_1/02_前走/21.webp,3db6cd3e96fc040804bdd9e091d44fbf59d30fe0fefcb2be21bde4510e125ddd,manual,0,0,276,239,5dc8d0b684a0b882bcf984e975358ca2a43797f598bb9875d586ac7ba9d80c6a,False,True
驚嚇小貓,ROUND_1,2,22,2,前走,驚嚇小貓/ROUND_1/02_前走/22.webp,3db6cd3e96fc040804bdd9e091d44fbf59d30fe0fefcb2be21bde4510e125ddd,detected_or_manifest,282,0,246,250,efe4386392f1464c19af4095e944d3f14e56209017ec0974f2deec78d2320c90,False,False
驚嚇小貓,ROUND_1,2,23,3,前走,驚嚇小貓/ROUND_1/02_前走/23.webp,3db6cd3e96fc040804bdd9e091d44fbf59d30fe0fefcb2be21bde4510e125ddd,detected_or_manifest,512,0,256,256,951483d06aa038d3b749dbd51d043f56ed13c73be9b5279fef16e3bfb741ba35,False,False
驚嚇小貓,ROUND_1,2,24,4,後走,驚嚇小貓/ROUND_1/03_後走/24.webp,3db6cd3e96fc040804bdd9e091d44fbf59d30fe0fefcb2be21bde4510e125ddd,detected_or_manifest,0,248,265,264,968200c5e1ab93fc6e3af75881b2bf36ec67cfde226bd6fed6940f8c4ec69c28,False,False
驚嚇小貓,ROUND_1,2,25,5,後走,驚嚇小貓/ROUND_1/03_後走/25.webp,3db6cd3e96fc040804bdd9e091d44fbf59d30fe0fefcb2be21bde4510e125ddd,detected_or_manifest,272,252,251,251,62f6ef9d39d8b794278193bf5bcb7e3ccccc7a4e39a07f6b5014f02f5a269c4a,False,False
驚嚇小貓,ROUND_1,3,31,1,蹲下,驚嚇小貓/ROUND_1/04_蹲下/31.webp,3bde944528662120d099d5516c964a50649c8e57d53dce1254924f61b524533f,detected_or_manifest,0,56,258,176,fc659b7def8144f64b62b9481d076fe8af019ae58a3ae53c7f2b57c5ad42ef1a,False,False
驚嚇小貓,ROUND_1,3,32,2,跳躍,驚嚇小貓/ROUND_1/05_跳躍/32.webp,3bde944528662120d099d5516c964a50649c8e57d53dce1254924f61b524533f,detected_or_manifest,256,0,256,256,724ea4493222f7bfb2df51e09ec100114e92a0a22e72a53ea92b4ceca7ce7a5a,False,False
驚嚇小貓,ROUND_1,3,33,3,跳躍,驚嚇小貓/ROUND_1/05_跳躍/33.webp,3bde944528662120d099d5516c964a50649c8e57d53dce1254924f61b524533f,detected_or_manifest,512,0,256,256,75ebf891af9b96b23e6ecf689ff850a14ba4473325105b2218cacb8e1a61f7b6,False,False
驚嚇小貓,ROUND_1,3,34,4,跳躍,驚嚇小貓/ROUND_1/05_跳躍/34.webp,3bde944528662120d099d5516c964a50649c8e57d53dce1254924f61b524533f,detected_or_manifest,0,240,256,272,e1d0a5217f028e3986f27093ab86ccd4060c245d09afab21f451d8a45cc8d1ff,False,False
驚嚇小貓,ROUND_1,3,35,5,跳躍,驚嚇小貓/ROUND_1/05_跳躍/35.webp,3bde944528662120d099d5516c964a50649c8e57d53dce1254924f61b524533f,manual,261,249,249,262,9605560c9fb8c0af7a3bd666fa11871d659aa44cc244c964387bf3083a854f10,False,True
驚嚇小貓,ROUND_1,3,36,6,Landing,驚嚇小貓/ROUND_1/06_Landing/36.webp,3bde944528662120d099d5516c964a50649c8e57d53dce1254924f61b524533f,detected_or_manifest,512,256,256,256,8485067a233fb82c4c83308232a38499b42838bc85dc9dea378dd79cadd17e10,False,False
驚嚇小貓,ROUND_1,4,41,1,輕攻「不要過來拳」,驚嚇小貓/ROUND_1/07_輕攻「不要過來拳」/41.webp,e64052acc7a20d1dab906465f1b7f1865ad26040dec0dd902e48c9048d6b0a92,manual,12,0,246,264,cc25b537b2f3fedf2287a26666af4454239ad3b6b812f1e0572bdcfced283ea4,False,True
驚嚇小貓,ROUND_1,4,42,2,輕攻「不要過來拳」,驚嚇小貓/ROUND_1/07_輕攻「不要過來拳」/42.webp,e64052acc7a20d1dab906465f1b7f1865ad26040dec0dd902e48c9048d6b0a92,detected_or_manifest,256,0,256,256,9bd2d4d7939f3594dc7fa1c596d5b4f5e2004f00de94bf66edb2e9b9b8ea285f,False,False
驚嚇小貓,ROUND_1,4,43,3,輕攻「不要過來拳」,驚嚇小貓/ROUND_1/07_輕攻「不要過來拳」/43.webp,e64052acc7a20d1dab906465f1b7f1865ad26040dec0dd902e48c9048d6b0a92,detected_or_manifest,512,0,256,256,b7c1ad23d8b395da07ab682eda13dbef267e31ed93164d075367f32a497cb653,False,False
驚嚇小貓,ROUND_1,4,44,4,輕攻「不要過來拳」,驚嚇小貓/ROUND_1/07_輕攻「不要過來拳」/44.webp,e64052acc7a20d1dab906465f1b7f1865ad26040dec0dd902e48c9048d6b0a92,detected_or_manifest,0,256,256,256,2611d113a143b797b189d4b67e1ec456240833736fce0e9a0706f9eb25bef2c2,False,False
驚嚇小貓,ROUND_1,4,45,5,輕攻「不要過來拳」,驚嚇小貓/ROUND_1/07_輕攻「不要過來拳」/45.webp,e64052acc7a20d1dab906465f1b7f1865ad26040dec0dd902e48c9048d6b0a92,detected_or_manifest,256,256,256,256,c2ac94267f0c14fd1ce579058571a5ba41d8bc8a67f3c10d4f7e1c4e51ba0d8f,False,False
驚嚇小貓,ROUND_1,4,46,6,輕攻「不要過來拳」,驚嚇小貓/ROUND_1/07_輕攻「不要過來拳」/46.webp,e64052acc7a20d1dab906465f1b7f1865ad26040dec0dd902e48c9048d6b0a92,detected_or_manifest,511,260,257,252,869923f61b1f45eaf6d34eb1a812106a8a6ceb1db81237c002a33237c1e894e1,False,False
驚嚇小貓,ROUND_1,5,51,1,重攻「救命亂抓」,驚嚇小貓/ROUND_1/08_重攻「救命亂抓」/51.webp,5904c4b9de51cfe53a34fadb86d479736983ee42c8619ccae879b2acbc0cf293,detected_or_manifest,0,0,245,248,00bcebd4969cbff6c4d55e052b48c66d6d877cdb342b85f9b4e44c7c9d368606,False,False
驚嚇小貓,ROUND_1,5,52,2,重攻「救命亂抓」,驚嚇小貓/ROUND_1/08_重攻「救命亂抓」/52.webp,5904c4b9de51cfe53a34fadb86d479736983ee42c8619ccae879b2acbc0cf293,detected_or_manifest,256,0,256,256,51666d93d7969957c4f15b6f50dadaf354c6a83c319761d51531a91364c89dc8,False,False
驚嚇小貓,ROUND_1,5,53,3,重攻「救命亂抓」,驚嚇小貓/ROUND_1/08_重攻「救命亂抓」/53.webp,5904c4b9de51cfe53a34fadb86d479736983ee42c8619ccae879b2acbc0cf293,manual,518,0,250,250,27051ce09d5e0c1a952e391e5630cdd457e92bcfb08d03a67319c43811c5f2f5,False,True
驚嚇小貓,ROUND_1,5,54,4,重攻「救命亂抓」,驚嚇小貓/ROUND_1/08_重攻「救命亂抓」/54.webp,5904c4b9de51cfe53a34fadb86d479736983ee42c8619ccae879b2acbc0cf293,detected_or_manifest,0,256,256,256,689a8c1c9f0fd5b78676849a2f114edacf7a765333797c7362b150bac64e155e,False,False
驚嚇小貓,ROUND_1,5,55,5,重攻「救命亂抓」,驚嚇小貓/ROUND_1/08_重攻「救命亂抓」/55.webp,5904c4b9de51cfe53a34fadb86d479736983ee42c8619ccae879b2acbc0cf293,detected_or_manifest,256,256,256,256,a61e465d60c994c942c8d6dcefbb72a1e15e2a8965c6eb1c643be5c63db2124d,False,False
驚嚇小貓,ROUND_1,5,56,6,重攻「救命亂抓」,驚嚇小貓/ROUND_1/08_重攻「救命亂抓」/56.webp,5904c4b9de51cfe53a34fadb86d479736983ee42c8619ccae879b2acbc0cf293,detected_or_manifest,549,259,219,253,6e10f273986e63a6139444e87d7e705e624537d4a9debf2cc29c3213f98932bc,False,False
驚嚇小貓,ROUND_1,6,61,1,下段「尾巴被踩到了！」,驚嚇小貓/ROUND_1/09_下段「尾巴被踩到了！」/61.webp,334707b2b50fbeb587a491ce485aba2619ec2796b27b086fed16c426f2dc21b8,manual,0,35,274,185,9c71e3f6d494057502a0669574e8f609e9d9ad5e0b949ca3c25881308fdfe517,False,True
驚嚇小貓,ROUND_1,6,62,2,下段「尾巴被踩到了！」,驚嚇小貓/ROUND_1/09_下段「尾巴被踩到了！」/62.webp,334707b2b50fbeb587a491ce485aba2619ec2796b27b086fed16c426f2dc21b8,manual,265,49,232,174,81908f9ec47a95ed56e910d8dea3392e0c9df70e581323f1c8661f86a8980330,False,True
驚嚇小貓,ROUND_1,6,64,4,下段「尾巴被踩到了！」,驚嚇小貓/ROUND_1/09_下段「尾巴被踩到了！」/64.webp,334707b2b50fbeb587a491ce485aba2619ec2796b27b086fed16c426f2dc21b8,detected_or_manifest,0,223,280,280,5b08ef1bb6e983423304df327117751fd57ba6399d742b315236b90acb4edde0,False,False
驚嚇小貓,ROUND_1,6,65,5,下段「尾巴被踩到了！」,驚嚇小貓/ROUND_1/09_下段「尾巴被踩到了！」/65.webp,334707b2b50fbeb587a491ce485aba2619ec2796b27b086fed16c426f2dc21b8,detected_or_manifest,272,223,241,283,2e551a7b5c3130ec4409033d8bff7c14d4bbc7c6d4da8a76b2cb5705612120f5,False,False
驚嚇小貓,ROUND_1,7,71,1,空中攻擊「空中炸毛亂抓」,驚嚇小貓/ROUND_1/10_空中攻擊「空中炸毛亂抓」/71.webp,58a4e3fc48e0bd70550c8ca2c67eb75439fb64d8e93dee227523fc9a868b9539,detected_or_manifest,0,0,256,256,7c3ee92127329a1ee41d9304b562a82cc9e120d129928b584b49a4d2f7849567,False,False
驚嚇小貓,ROUND_1,7,72,2,空中攻擊「空中炸毛亂抓」,驚嚇小貓/ROUND_1/10_空中攻擊「空中炸毛亂抓」/72.webp,58a4e3fc48e0bd70550c8ca2c67eb75439fb64d8e93dee227523fc9a868b9539,manual,269,8,240,231,a2dcf1b258dd1fd251ac6ea958ddd169302f715e2f9ac46a7fd1a9592632743e,False,True
驚嚇小貓,ROUND_1,7,73,3,空中攻擊「空中炸毛亂抓」,驚嚇小貓/ROUND_1/10_空中攻擊「空中炸毛亂抓」/73.webp,58a4e3fc48e0bd70550c8ca2c67eb75439fb64d8e93dee227523fc9a868b9539,detected_or_manifest,511,0,257,272,2490e52d755ebe632dece5346d36de6f793b67c3c7a79bbc0a73c7eecc2083b7,False,False
驚嚇小貓,ROUND_1,7,74,4,空中攻擊「空中炸毛亂抓」,驚嚇小貓/ROUND_1/10_空中攻擊「空中炸毛亂抓」/74.webp,58a4e3fc48e0bd70550c8ca2c67eb75439fb64d8e93dee227523fc9a868b9539,detected_or_manifest,0,256,256,256,e5fdf9362d30766bf54739dc8c12c28083c79c6b9470f8d8ae4cbcd7816c4aa4,False,False
驚嚇小貓,ROUND_1,7,75,5,空中攻擊「空中炸毛亂抓」,驚嚇小貓/ROUND_1/10_空中攻擊「空中炸毛亂抓」/75.webp,58a4e3fc48e0bd70550c8ca2c67eb75439fb64d8e93dee227523fc9a868b9539,detected_or_manifest,256,256,256,256,729623b6219536a284a788ea42e80ee057cffd8b135dd14d5f0f36521bb1991a,False,False
驚嚇小貓,ROUND_1,8,81,1,站防,驚嚇小貓/ROUND_1/11_站防/81.webp,d53f601e8d799030c0c704fd84935110b6de37408dda6e6c4f91bdac92bac658,detected_or_manifest,0,16,245,257,7a3bd9cf1b51fd99a425bbc6a4535c8480fc9da5a4ceeb1f024c0419dbe71dbc,False,False
驚嚇小貓,ROUND_1,8,82,2,Standing Guard Impact,驚嚇小貓/ROUND_1/12_Standing_Guard_Impact/82.webp,d53f601e8d799030c0c704fd84935110b6de37408dda6e6c4f91bdac92bac658,detected_or_manifest,255,10,273,274,7a89d907f270b2ac7f2f47c04520e4969bf33e51df576cc3d6e32b170a516b7f,False,False
驚嚇小貓,ROUND_1,8,84,4,蹲防／縮毛球,驚嚇小貓/ROUND_1/14_蹲防_縮毛球/84.webp,d53f601e8d799030c0c704fd84935110b6de37408dda6e6c4f91bdac92bac658,detected_or_manifest,0,279,274,233,60194d421d503a4ceee907180bc7e6508e88d41189acfe626c9f68733454b9fb,False,False
驚嚇小貓,ROUND_1,9,91,1,Light High Hit,驚嚇小貓/ROUND_1/17_Light_High_Hit/91.webp,61b4f1d99815874abc5a90ed34acc079649ddb26d54d6f58552b25498c6ab241,manual,14,0,246,248,dafa53dc18e3998479982ad65dd41f085c318435812068586ad2aaddf394f6eb,False,True
驚嚇小貓,ROUND_1,9,92,2,Light Body Hit,驚嚇小貓/ROUND_1/18_Light_Body_Hit/92.webp,61b4f1d99815874abc5a90ed34acc079649ddb26d54d6f58552b25498c6ab241,detected_or_manifest,256,0,256,256,ce7acc6fb1c4e29814d2af482b9a840dff7272b199ccb6938601690305aee9fe,False,False
驚嚇小貓,ROUND_1,9,93,3,Medium High Hit,驚嚇小貓/ROUND_1/19_Medium_High_Hit/93.webp,61b4f1d99815874abc5a90ed34acc079649ddb26d54d6f58552b25498c6ab241,detected_or_manifest,512,0,256,256,556fff47d1b60d4a5dd69c8a4f242ec2618f378a0fbb241556f52d8c3c707afb,False,False
驚嚇小貓,ROUND_1,9,94,4,Medium Body Hit,驚嚇小貓/ROUND_1/20_Medium_Body_Hit/94.webp,61b4f1d99815874abc5a90ed34acc079649ddb26d54d6f58552b25498c6ab241,detected_or_manifest,0,256,256,256,81de59accbfc43616a383214a6acbcc79d32c6f4351e1988071f38075f3a49f6,False,False
驚嚇小貓,ROUND_1,9,95,5,Low Hit,驚嚇小貓/ROUND_1/21_Low_Hit/95.webp,61b4f1d99815874abc5a90ed34acc079649ddb26d54d6f58552b25498c6ab241,detected_or_manifest,256,256,256,256,7abb838bce167e2454cd03c1239fbab87b670e0d003c2193a7844b41ea44aa7b,False,False
驚嚇小貓,ROUND_1,9,96,6,Heavy Stagger,驚嚇小貓/ROUND_1/22_Heavy_Stagger/96.webp,61b4f1d99815874abc5a90ed34acc079649ddb26d54d6f58552b25498c6ab241,detected_or_manifest,512,256,256,256,c13b5dc575eeab9dbe3308e2ba8e6edbcf32dd47ab522312fa223ad65a1b5edb,False,False
驚嚇小貓,ROUND_1,10,101,1,前衝,驚嚇小貓/ROUND_1/23_前衝/101.webp,27da467b5bdc071c5f0d822fef43149bfcdbad5e288cf696748d8fc9413ee085,manual,0,14,245,245,b1ddaff0d5815540d7e496d6f64cbb06e3f6e37a353983d6e6413d4f1051e428,False,True
驚嚇小貓,ROUND_1,10,102,2,前衝,驚嚇小貓/ROUND_1/23_前衝/102.webp,27da467b5bdc071c5f0d822fef43149bfcdbad5e288cf696748d8fc9413ee085,manual,274,12,233,238,aa448957282d20364b7717c926217d98896d9636404eebd3ef8c7c103de99e81,False,True
驚嚇小貓,ROUND_1,10,103,3,前衝,驚嚇小貓/ROUND_1/23_前衝/103.webp,27da467b5bdc071c5f0d822fef43149bfcdbad5e288cf696748d8fc9413ee085,manual,526,32,242,233,40ef2e73429fc77e21b997362332389414f6d40974e973b752b533e5e475e1a9,False,True
驚嚇小貓,ROUND_1,10,104,4,普通後撤,驚嚇小貓/ROUND_1/24_普通後撤/104.webp,27da467b5bdc071c5f0d822fef43149bfcdbad5e288cf696748d8fc9413ee085,manual,0,269,278,242,62ddc077deebac98e549bdeda1ef3c338f45e996f14b164ffb9c7d4f77840ae2,False,True
驚嚇小貓,ROUND_1,10,105,5,普通後撤,驚嚇小貓/ROUND_1/24_普通後撤/105.webp,27da467b5bdc071c5f0d822fef43149bfcdbad5e288cf696748d8fc9413ee085,manual,264,278,270,197,e486f63edfcddd16785781bf3c4d0713d2754e51992a5952cc790200ac96058b,False,True
驚嚇小貓,ROUND_1,10,106,6,普通後撤,驚嚇小貓/ROUND_1/24_普通後撤/106.webp,27da467b5bdc071c5f0d822fef43149bfcdbad5e288cf696748d8fc9413ee085,manual,497,290,271,200,fcc3d3eb289841ab49dbce8cfa9a245cd392046dba337e2017b0e5cc82f3f2e4,False,True
驚嚇小貓,ROUND_1,10,107,7,Panic Exit 強化後撤,驚嚇小貓/ROUND_1/25_Panic_Exit_強化後撤/107.webp,27da467b5bdc071c5f0d822fef43149bfcdbad5e288cf696748d8fc9413ee085,manual,0,483,216,285,db0a631970c1c65466214f3e2d17570d5e4d1ca6e1904a7768384901afe70116,False,True
驚嚇小貓,ROUND_1,10,108,8,Panic Exit 強化後撤,驚嚇小貓/ROUND_1/25_Panic_Exit_強化後撤/108.webp,27da467b5bdc071c5f0d822fef43149bfcdbad5e288cf696748d8fc9413ee085,manual,252,499,279,249,a3a9d982a175d3edbcf6fc491a4ca265b5fd9642f9371746b3fac92cfeceafa7,False,True
驚嚇小貓,ROUND_1,10,109,9,Panic Exit 強化後撤,驚嚇小貓/ROUND_1/25_Panic_Exit_強化後撤/109.webp,27da467b5bdc071c5f0d822fef43149bfcdbad5e288cf696748d8fc9413ee085,manual,529,492,233,276,684a32f0103a648eff52c1010c0164d7785d72eb7dd6f645f97715bd60b13738,False,True
驚嚇小貓,ROUND_2,1,13,3,投技「啊啊啊不是你！」,驚嚇小貓/ROUND_2/01_投技「啊啊啊不是你！」/13.webp,45b96b443099241ab289a8b1c5459d7dcd6bee876bcfe6dd81c2bfaecb3b3174,detected_or_manifest,514,0,254,276,1fef4901a2b9f2d4c5867fed6a65b76e9ea8e7489a4f8ea92285d99f7f31d8ae,False,False
驚嚇小貓,ROUND_2,2,21,1,Thrown Start,驚嚇小貓/ROUND_2/02_Thrown_Start/21.webp,082cb08e413e79b2082cce260c154c83dfe93d6dfd842afe59835d514d03d62e,manual,0,0,284,336,64b09b9668574429cdfe2660a7bf123b3104d21080fa563cce8d1ed24b9854dd,False,True
驚嚇小貓,ROUND_2,2,22,2,Airborne Tumble,驚嚇小貓/ROUND_2/03_Airborne_Tumble/22.webp,082cb08e413e79b2082cce260c154c83dfe93d6dfd842afe59835d514d03d62e,manual,293,13,209,264,ffda6659fd15319d47ef8e26ed35e0bfef96295ffdf022ef86c114e20dd7ece8,False,True
驚嚇小貓,ROUND_2,2,23,3,Ground Impact,驚嚇小貓/ROUND_2/04_Ground_Impact/23.webp,082cb08e413e79b2082cce260c154c83dfe93d6dfd842afe59835d514d03d62e,manual,511,9,257,274,5456ce636bddb192ab9e640dd7d699d97237f3ed1608b908170cc04b0fddf120,False,True
驚嚇小貓,ROUND_2,2,24,4,Knockdown Hold,驚嚇小貓/ROUND_2/05_Knockdown_Hold/24.webp,082cb08e413e79b2082cce260c154c83dfe93d6dfd842afe59835d514d03d62e,manual,0,337,282,170,ef6a6132844d1be8e5f9594a31853e468eecaa1183882023d14c7220111bbadb,False,True
驚嚇小貓,ROUND_2,2,25,5,Getup Start,驚嚇小貓/ROUND_2/06_Getup_Start/25.webp,082cb08e413e79b2082cce260c154c83dfe93d6dfd842afe59835d514d03d62e,manual,280,312,233,177,8741bd6f9cf230d854dcef00972e039962de6d722c774e0b3edce1934196705c,False,True
驚嚇小貓,ROUND_2,2,26,6,Getup Middle,驚嚇小貓/ROUND_2/07_Getup_Middle/26.webp,082cb08e413e79b2082cce260c154c83dfe93d6dfd842afe59835d514d03d62e,manual,525,284,243,187,1163bf4a97cb11d42f72d6e433cdcc34b3ad3e8956eb7b35bf59df1530e1270d,False,True
驚嚇小貓,ROUND_2,2,27,7,Getup Finish,驚嚇小貓/ROUND_2/08_Getup_Finish/27.webp,082cb08e413e79b2082cce260c154c83dfe93d6dfd842afe59835d514d03d62e,manual,0,510,243,229,cac21affd7c1075d21aaff4020be201eebde3fa307e414e3188a459f85917643,False,True
驚嚇小貓,ROUND_2,2,28,8,KO Collapse,驚嚇小貓/ROUND_2/09_KO_Collapse/28.webp,082cb08e413e79b2082cce260c154c83dfe93d6dfd842afe59835d514d03d62e,manual,270,501,254,267,bd56810ed7cace085d257213866d7f61c5a15ccbaf34404448553fdb1695488c,False,True
驚嚇小貓,ROUND_2,2,29,9,KO Hold,驚嚇小貓/ROUND_2/10_KO_Hold/29.webp,082cb08e413e79b2082cce260c154c83dfe93d6dfd842afe59835d514d03d62e,manual,520,519,242,225,f4c7bcfee77166a4f9174102327f64cf503dca205cbc5005d5cb3ce15ea05dcd,False,True
驚嚇小貓,ROUND_2,3,32,2,Charge Hold,驚嚇小貓/ROUND_2/12_Charge_Hold/32.webp,85593b6bd0d8789f6a16640719f288607e2c871b6c25021c3aba44ff6edde9e6,detected_or_manifest,275,8,249,241,7ee3224f7fa312396131a18475471033fc152abed02771298e3ffbca35f59108,False,False
